"system","model_key","impulse","response","horizon","irf","lower","upper","status","message"
"exports_augmented","exports_augmented_var_diff_class_irf","d_ln_itcrm","d_ln_pib_socios",2,0.0017201769495686,NA,NA,"ok","IRF calculada con vars::irf como en clase."
"exports_augmented","exports_augmented_var_diff_class_irf","d_ln_itcrm","d_ln_pib_socios",3,0.000713547342131723,NA,NA,"ok","IRF calculada con vars::irf como en clase."
"exports_augmented","exports_augmented_var_diff_class_irf","d_ln_itcrm","d_ln_pib_socios",4,0.00234953112924595,NA,NA,"ok","IRF calculada con vars::irf como en clase."
"exports_augmented","exports_augmented_var_diff_class_irf","d_ln_itcrm","d_ln_pib_socios",5,0.00167413449260844,NA,NA,"ok","IRF calculada con vars::irf como en clase."
"exports_augmented","exports_augmented_var_diff_class_irf","d_ln_itcrm","d_ln_pib_socios",6,0.00137012687097213,NA,NA,"ok","IRF calculada con vars::irf como en clase."
"exports_augmented","exports_augmented_var_diff_class_irf","d_ln_itcrm","d_ln_pib_socios",7,0.00119640727160405,NA,NA,"ok","IRF calculada con vars::irf como en clase."
"exports_augmented","exports_augmented_var_diff_class_irf","d_ln_itcrm","d_ln_pib_socios",8,0.00186030799911912,NA,NA,"ok","IRF calculada con vars::irf como en clase."
"exports_augmented","exports_augmented_var_diff_class_irf","d_ln_itcrm","d_ln_pib_socios",9,0.00167686537404064,NA,NA,"ok","IRF calculada con vars::irf como en clase."
"exports_augmented","exports_augmented_var_diff_class_irf","d_ln_itcrm","d_ln_pib_socios",10,0.00154067309494155,NA,NA,"ok","IRF calculada con vars::irf como en clase."
"exports_augmented","exports_augmented_var_diff_class_irf","d_ln_itcrm","d_ln_pib_socios",11,0.00138252553690791,NA,NA,"ok","IRF calculada con vars::irf como en clase."
"exports_augmented","exports_augmented_var_diff_class_irf","d_ln_itcrm","d_ln_pib_socios",12,0.00177305880293232,NA,NA,"ok","IRF calculada con vars::irf como en clase."
"exports_augmented","exports_augmented_var_diff_class_irf","d_ln_itcrm","d_ln_itcrm",0,0.055965204371579,NA,NA,"ok","IRF calculada con vars::irf como en clase."
"exports_augmented","exports_augmented_var_diff_class_irf","d_ln_itcrm","d_ln_itcrm",1,0.0664595737948788,NA,NA,"ok","IRF calculada con vars::irf como en clase."
"exports_augmented","exports_augmented_var_diff_class_irf","d_ln_itcrm","d_ln_itcrm",2,0.0705613439609418,NA,NA,"ok","IRF calculada con vars::irf como en clase."
"exports_augmented","exports_augmented_var_diff_class_irf","d_ln_itcrm","d_ln_itcrm",3,0.0610704576669885,NA,NA,"ok","IRF calculada con vars::irf como en clase."
"exports_augmented","exports_augmented_var_diff_class_irf","d_ln_itcrm","d_ln_itcrm",4,0.0553787658489995,NA,NA,"ok","IRF calculada con vars::irf como en clase."
"exports_augmented","exports_augmented_var_diff_class_irf","d_ln_itcrm","d_ln_itcrm",5,0.0529855399609822,NA,NA,"ok","IRF calculada con vars::irf como en clase."
"exports_augmented","exports_augmented_var_diff_class_irf","d_ln_itcrm","d_ln_itcrm",6,0.0557013645598265,NA,NA,"ok","IRF calculada con vars::irf como en clase."
"exports_augmented","exports_augmented_var_diff_class_irf","d_ln_itcrm","d_ln_itcrm",7,0.0536316639507973,NA,NA,"ok","IRF calculada con vars::irf como en clase."
"exports_augmented","exports_augmented_var_diff_class_irf","d_ln_itcrm","d_ln_itcrm",8,0.0550592705393262,NA,NA,"ok","IRF calculada con vars::irf como en clase."
"exports_augmented","exports_augmented_var_diff_class_irf","d_ln_itcrm","d_ln_itcrm",9,0.0556758004550699,NA,NA,"ok","IRF calculada con vars::irf como en clase."
"exports_augmented","exports_augmented_var_diff_class_irf","d_ln_itcrm","d_ln_itcrm",10,0.0578862777142558,NA,NA,"ok","IRF calculada con vars::irf como en clase."
"exports_augmented","exports_augmented_var_diff_class_irf","d_ln_itcrm","d_ln_itcrm",11,0.0553102404409926,NA,NA,"ok","IRF calculada con vars::irf como en clase."
"exports_augmented","exports_augmented_var_diff_class_irf","d_ln_itcrm","d_ln_itcrm",12,0.05494130006567,NA,NA,"ok","IRF calculada con vars::irf como en clase."
"exports_augmented","exports_augmented_var_diff_class_irf","d_ln_itcrm","d_ln_commodity_price_index",0,0.00943252131964965,NA,NA,"ok","IRF calculada con vars::irf como en clase."
"exports_augmented","exports_augmented_var_diff_class_irf","d_ln_itcrm","d_ln_commodity_price_index",1,0.0389489444370458,NA,NA,"ok","IRF calculada con vars::irf como en clase."
"exports_augmented","exports_augmented_var_diff_class_irf","d_ln_itcrm","d_ln_commodity_price_index",2,0.0440020286514954,NA,NA,"ok","IRF calculada con vars::irf como en clase."
"exports_augmented","exports_augmented_var_diff_class_irf","d_ln_itcrm","d_ln_commodity_price_index",3,0.042877912706793,NA,NA,"ok","IRF calculada con vars::irf como en clase."
"exports_augmented","exports_augmented_var_diff_class_irf","d_ln_itcrm","d_ln_commodity_price_index",4,0.0312221569948583,NA,NA,"ok","IRF calculada con vars::irf como en clase."
"exports_augmented","exports_augmented_var_diff_class_irf","d_ln_itcrm","d_ln_commodity_price_index",5,0.0244754894030882,NA,NA,"ok","IRF calculada con vars::irf como en clase."
"exports_augmented","exports_augmented_var_diff_class_irf","d_ln_itcrm","d_ln_commodity_price_index",6,0.0294774799622212,NA,NA,"ok","IRF calculada con vars::irf como en clase."
"exports_augmented","exports_augmented_var_diff_class_irf","d_ln_itcrm","d_ln_commodity_price_index",7,0.0345504305146399,NA,NA,"ok","IRF calculada con vars::irf como en clase."
"exports_augmented","exports_augmented_var_diff_class_irf","d_ln_itcrm","d_ln_commodity_price_index",8,0.0311840978146428,NA,NA,"ok","IRF calculada con vars::irf como en clase."
"exports_augmented","exports_augmented_var_diff_class_irf","d_ln_itcrm","d_ln_commodity_price_index",9,0.0294062702991512,NA,NA,"ok","IRF calculada con vars::irf como en clase."
"exports_augmented","exports_augmented_var_diff_class_irf","d_ln_itcrm","d_ln_commodity_price_index",10,0.0321329534423937,NA,NA,"ok","IRF calculada con vars::irf como en clase."
"exports_augmented","exports_augmented_var_diff_class_irf","d_ln_itcrm","d_ln_commodity_price_index",11,0.0346755052612248,NA,NA,"ok","IRF calculada con vars::irf como en clase."
"exports_augmented","exports_augmented_var_diff_class_irf","d_ln_itcrm","d_ln_commodity_price_index",12,0.0312762604991716,NA,NA,"ok","IRF calculada con vars::irf como en clase."
"exports_augmented","exports_augmented_var_diff_class_irf","d_ln_commodity_price_index","d_ln_exports_real",0,0,NA,NA,"ok","IRF calculada con vars::irf como en clase."
"exports_augmented","exports_augmented_var_diff_class_irf","d_ln_commodity_price_index","d_ln_exports_real",1,0.00521365377411002,NA,NA,"ok","IRF calculada con vars::irf como en clase."
"exports_augmented","exports_augmented_var_diff_class_irf","d_ln_commodity_price_index","d_ln_exports_real",2,-0.0036851738199692,NA,NA,"ok","IRF calculada con vars::irf como en clase."
"exports_augmented","exports_augmented_var_diff_class_irf","d_ln_commodity_price_index","d_ln_exports_real",3,0.0171095950308342,NA,NA,"ok","IRF calculada con vars::irf como en clase."
"exports_augmented","exports_augmented_var_diff_class_irf","d_ln_commodity_price_index","d_ln_exports_real",4,0.0162364935013333,NA,NA,"ok","IRF calculada con vars::irf como en clase."
"exports_augmented","exports_augmented_var_diff_class_irf","d_ln_commodity_price_index","d_ln_exports_real",5,0.0125114868391181,NA,NA,"ok","IRF calculada con vars::irf como en clase."
"exports_augmented","exports_augmented_var_diff_class_irf","d_ln_commodity_price_index","d_ln_exports_real",6,0.0014988228179945,NA,NA,"ok","IRF calculada con vars::irf como en clase."
"exports_augmented","exports_augmented_var_diff_class_irf","d_ln_commodity_price_index","d_ln_exports_real",7,0.00853891571696344,NA,NA,"ok","IRF calculada con vars::irf como en clase."
"exports_augmented","exports_augmented_var_diff_class_irf","d_ln_commodity_price_index","d_ln_exports_real",8,0.00993048299140443,NA,NA,"ok","IRF calculada con vars::irf como en clase."
"exports_augmented","exports_augmented_var_diff_class_irf","d_ln_commodity_price_index","d_ln_exports_real",9,0.0103428339576077,NA,NA,"ok","IRF calculada con vars::irf como en clase."
"exports_augmented","exports_augmented_var_diff_class_irf","d_ln_commodity_price_index","d_ln_exports_real",10,0.00511310373140599,NA,NA,"ok","IRF calculada con vars::irf como en clase."
"exports_augmented","exports_augmented_var_diff_class_irf","d_ln_commodity_price_index","d_ln_exports_real",11,0.00978839304459535,NA,NA,"ok","IRF calculada con vars::irf como en clase."
"exports_augmented","exports_augmented_var_diff_class_irf","d_ln_commodity_price_index","d_ln_exports_real",12,0.00987332069850909,NA,NA,"ok","IRF calculada con vars::irf como en clase."
"exports_augmented","exports_augmented_var_diff_class_irf","d_ln_commodity_price_index","d_ln_pib_socios",0,0,NA,NA,"ok","IRF calculada con vars::irf como en clase."
"exports_augmented","exports_augmented_var_diff_class_irf","d_ln_commodity_price_index","d_ln_pib_socios",1,0.00586600460949473,NA,NA,"ok","IRF calculada con vars::irf como en clase."
"exports_augmented","exports_augmented_var_diff_class_irf","d_ln_commodity_price_index","d_ln_pib_socios",2,0.0070699655418627,NA,NA,"ok","IRF calculada con vars::irf como en clase."
"exports_augmented","exports_augmented_var_diff_class_irf","d_ln_commodity_price_index","d_ln_pib_socios",3,0.00747066543967957,NA,NA,"ok","IRF calculada con vars::irf como en clase."
"exports_augmented","exports_augmented_var_diff_class_irf","d_ln_commodity_price_index","d_ln_pib_socios",4,0.0061097422266922,NA,NA,"ok","IRF calculada con vars::irf como en clase."
"exports_augmented","exports_augmented_var_diff_class_irf","d_ln_commodity_price_index","d_ln_pib_socios",5,0.00497286270439381,NA,NA,"ok","IRF calculada con vars::irf como en clase."
"exports_augmented","exports_augmented_var_diff_class_irf","d_ln_commodity_price_index","d_ln_pib_socios",6,0.00496627234542305,NA,NA,"ok","IRF calculada con vars::irf como en clase."
"exports_augmented","exports_augmented_var_diff_class_irf","d_ln_commodity_price_index","d_ln_pib_socios",7,0.00537575564017586,NA,NA,"ok","IRF calculada con vars::irf como en clase."
"exports_augmented","exports_augmented_var_diff_class_irf","d_ln_commodity_price_index","d_ln_pib_socios",8,0.00565221727589817,NA,NA,"ok","IRF calculada con vars::irf como en clase."
"exports_augmented","exports_augmented_var_diff_class_irf","d_ln_commodity_price_index","d_ln_pib_socios",9,0.0056913457806103,NA,NA,"ok","IRF calculada con vars::irf como en clase."
"exports_augmented","exports_augmented_var_diff_class_irf","d_ln_commodity_price_index","d_ln_pib_socios",10,0.00570016057132625,NA,NA,"ok","IRF calculada con vars::irf como en clase."
"exports_augmented","exports_augmented_var_diff_class_irf","d_ln_commodity_price_index","d_ln_pib_socios",11,0.00550913849590141,NA,NA,"ok","IRF calculada con vars::irf como en clase."
"exports_augmented","exports_augmented_var_diff_class_irf","d_ln_commodity_price_index","d_ln_pib_socios",12,0.00554493913242386,NA,NA,"ok","IRF calculada con vars::irf como en clase."
"exports_augmented","exports_augmented_var_diff_class_irf","d_ln_commodity_price_index","d_ln_itcrm",0,0,NA,NA,"ok","IRF calculada con vars::irf como en clase."
"exports_augmented","exports_augmented_var_diff_class_irf","d_ln_commodity_price_index","d_ln_itcrm",1,0.00261237844021145,NA,NA,"ok","IRF calculada con vars::irf como en clase."
"exports_augmented","exports_augmented_var_diff_class_irf","d_ln_commodity_price_index","d_ln_itcrm",2,-0.00429484122502245,NA,NA,"ok","IRF calculada con vars::irf como en clase."
"exports_augmented","exports_augmented_var_diff_class_irf","d_ln_commodity_price_index","d_ln_itcrm",3,-0.00787083210360759,NA,NA,"ok","IRF calculada con vars::irf como en clase."
"exports_augmented","exports_augmented_var_diff_class_irf","d_ln_commodity_price_index","d_ln_itcrm",4,-0.0207397871332555,NA,NA,"ok","IRF calculada con vars::irf como en clase."
"exports_augmented","exports_augmented_var_diff_class_irf","d_ln_commodity_price_index","d_ln_itcrm",5,-0.0241121295498603,NA,NA,"ok","IRF calculada con vars::irf como en clase."
"exports_augmented","exports_augmented_var_diff_class_irf","d_ln_commodity_price_index","d_ln_itcrm",6,-0.0209615084476379,NA,NA,"ok","IRF calculada con vars::irf como en clase."
"exports_augmented","exports_augmented_var_diff_class_irf","d_ln_commodity_price_index","d_ln_itcrm",7,-0.0179041578762958,NA,NA,"ok","IRF calculada con vars::irf como en clase."
"exports_augmented","exports_augmented_var_diff_class_irf","d_ln_commodity_price_index","d_ln_itcrm",8,-0.0173478958077717,NA,NA,"ok","IRF calculada con vars::irf como en clase."
"exports_augmented","exports_augmented_var_diff_class_irf","d_ln_commodity_price_index","d_ln_itcrm",9,-0.0186357951803717,NA,NA,"ok","IRF calculada con vars::irf como en clase."
"exports_augmented","exports_augmented_var_diff_class_irf","d_ln_commodity_price_index","d_ln_itcrm",10,-0.0181202337357209,NA,NA,"ok","IRF calculada con vars::irf como en clase."
"exports_augmented","exports_augmented_var_diff_class_irf","d_ln_commodity_price_index","d_ln_itcrm",11,-0.018701217977016,NA,NA,"ok","IRF calculada con vars::irf como en clase."
"exports_augmented","exports_augmented_var_diff_class_irf","d_ln_commodity_price_index","d_ln_itcrm",12,-0.0190404290399416,NA,NA,"ok","IRF calculada con vars::irf como en clase."
"exports_augmented","exports_augmented_var_diff_class_irf","d_ln_commodity_price_index","d_ln_commodity_price_index",0,0.0915727371945767,NA,NA,"ok","IRF calculada con vars::irf como en clase."
"exports_augmented","exports_augmented_var_diff_class_irf","d_ln_commodity_price_index","d_ln_commodity_price_index",1,0.135733406244872,NA,NA,"ok","IRF calculada con vars::irf como en clase."
"exports_augmented","exports_augmented_var_diff_class_irf","d_ln_commodity_price_index","d_ln_commodity_price_index",2,0.136915842828567,NA,NA,"ok","IRF calculada con vars::irf como en clase."
"exports_augmented","exports_augmented_var_diff_class_irf","d_ln_commodity_price_index","d_ln_commodity_price_index",3,0.13043064668283,NA,NA,"ok","IRF calculada con vars::irf como en clase."
"exports_augmented","exports_augmented_var_diff_class_irf","d_ln_commodity_price_index","d_ln_commodity_price_index",4,0.121990531371456,NA,NA,"ok","IRF calculada con vars::irf como en clase."
"exports_augmented","exports_augmented_var_diff_class_irf","d_ln_commodity_price_index","d_ln_commodity_price_index",5,0.114839248316034,NA,NA,"ok","IRF calculada con vars::irf como en clase."
"exports_augmented","exports_augmented_var_diff_class_irf","d_ln_commodity_price_index","d_ln_commodity_price_index",6,0.115865075980633,NA,NA,"ok","IRF calculada con vars::irf como en clase."
"exports_augmented","exports_augmented_var_diff_class_irf","d_ln_commodity_price_index","d_ln_commodity_price_index",7,0.123083380431563,NA,NA,"ok","IRF calculada con vars::irf como en clase."
"exports_augmented","exports_augmented_var_diff_class_irf","d_ln_commodity_price_index","d_ln_commodity_price_index",8,0.126428220505238,NA,NA,"ok","IRF calculada con vars::irf como en clase."
"exports_augmented","exports_augmented_var_diff_class_irf","d_ln_commodity_price_index","d_ln_commodity_price_index",9,0.12484129660427,NA,NA,"ok","IRF calculada con vars::irf como en clase."
"exports_augmented","exports_augmented_var_diff_class_irf","d_ln_commodity_price_index","d_ln_commodity_price_index",10,0.122325722086493,NA,NA,"ok","IRF calculada con vars::irf como en clase."
"exports_augmented","exports_augmented_var_diff_class_irf","d_ln_commodity_price_index","d_ln_commodity_price_index",11,0.122883999832547,NA,NA,"ok","IRF calculada con vars::irf como en clase."
"exports_augmented","exports_augmented_var_diff_class_irf","d_ln_commodity_price_index","d_ln_commodity_price_index",12,0.123082759944893,NA,NA,"ok","IRF calculada con vars::irf como en clase."
