model_key,model_label,variable,variable_label,engle_granger,johansen,wickens_breusch,difference_johansen_eg,difference_johansen_wb,difference_wb_eg
exports_classic,Exportaciones clásicas,ln_itcrm,ITCRM,0.1449305406865488,0.5381929706191956,0.3170081629343172,0.3932624299326468,0.22118480768487836,0.17207762224776843
exports_classic,Exportaciones clásicas,ln_pib_socios,PIB de socios,0.7053252619207601,1.1748253883683402,0.9219990003826722,0.4695001264475801,0.2528263879856679,0.21667373846191218
exports_expanded,Exportaciones ampliadas,ln_itcrm,ITCRM,0.06656370938515815,0.22080723224992224,0.2344246989447559,0.1542435228647641,-0.013617466694833658,0.16786098955959775
exports_expanded,Exportaciones ampliadas,ln_pib_socios,PIB de socios,0.4520913223322009,0.4244101833676962,0.7139485566739594,-0.027681138964504692,-0.2895383733062632,0.2618572343417585
imports,Importaciones,ln_itcrm,ITCRM,-0.40728103020781725,-0.07067660887204304,-0.3472059699586077,0.33660442133577423,0.2765293610865647,0.060075060249209555
imports,Importaciones,ln_pib_real,PIB argentino,1.5241441081789384,2.409532696868604,1.8512943829401254,0.8853885886896657,0.5582383139284788,0.32715027476118697
