fecha,periodo,anio,trimestre,pib_real,importaciones_reales,exportaciones_reales,itcrm,pib_socios_indice,commodity_price_index,ln_pib_real,ln_importaciones_reales,ln_exportaciones_reales,ln_itcrm,ln_pib_socios,ln_commodity_price_index,d_ln_pib_real,d_ln_importaciones_reales,d_ln_exportaciones_reales,d_ln_itcrm,d_ln_pib_socios,d_ln_commodity_price_index,crecimiento_pib_aprox,crecimiento_importaciones_aprox,crecimiento_exportaciones_aprox,variacion_itcrm_aprox,crecimiento_pib_socios_aprox,variacion_commodities_aprox,trimestre_factor,dummy_q2,dummy_q3,dummy_q4,dummy_crisis_global,dummy_crisis_2018,dummy_covid
2014-04-01,2014 Q2,2014,2,760576.8683480041,169554.60524510767,152688.83294255967,109.951900046997,136.91107778663806,121.39264245558667,13.541832461639395,12.040930308760307,11.936157357835489,4.700042997860978,4.919331647841967,4.799030270986376,0.12520962037292982,-0.02670107716623349,0.24832258151752917,-0.014965306583645699,-0.006892600368515467,0.004867310600545238,12.520962037292982,-2.670107716623349,24.832258151752917,-1.4965306583645699,-0.6892600368515467,0.4867310600545238,Q2,1,0,0,0,0,0
2014-07-01,2014 Q3,2014,3,690879.7982516834,173099.24330165773,147198.696369442,105.11638891535725,137.33147526611157,113.87474015606,13.445721134292098,12.061620369702739,11.899538629051841,4.655068202123399,4.922397530974198,4.7350990737427,-0.09611132734729644,0.020690060942431643,-0.03661872878364747,-0.04497479573757879,0.0030658831322307734,-0.0639311972436758,-9.611132734729644,2.0690060942431643,-3.661872878364747,-4.497479573757879,0.30658831322307734,-6.39311972436758,Q3,0,1,0,0,0,0
2014-10-01,2014 Q4,2014,4,686701.4706187105,156603.14371840068,137067.84127832402,96.00269063873141,138.04339731500113,93.79450612645999,13.439654936180249,11.961470137167488,11.828231274055842,4.5643762185618595,4.927568109017951,4.541106284216501,-0.006066198111849275,-0.1001502325352508,-0.07130735499599972,-0.0906919835615394,0.0051705780437529825,-0.1939927895261988,-0.6066198111849275,-10.01502325352508,-7.130735499599972,-9.06919835615394,0.5170578043752982,-19.39927895261988,Q4,0,0,1,0,0,0
2015-01-01,2015 Q1,2015,1,672749.8113916992,160419.64644001034,116284.29138088347,88.15031676192419,137.63343091267132,74.95356385621334,13.419128788234895,11.985548450953958,11.663793259572172,4.479043502279557,4.9245938532041,4.316868773200851,-0.020526147945354012,0.024078313786469963,-0.1644380144836699,-0.0853327162823021,-0.0029742558138510233,-0.22423751101564982,-2.052614794535401,2.4078313786469963,-16.44380144836699,-8.53327162823021,-0.29742558138510233,-22.42375110156498,Q1,0,0,0,0,0,0
2015-04-01,2015 Q2,2015,2,791235.9655416702,174021.01747036108,149591.7080612978,84.59135472105598,135.55174818689798,78.94854771313,13.58135151521108,12.06693136096168,11.915664915588618,4.437832071331978,4.909353472850797,4.368796345511941,0.16222272697618578,0.08138291000772213,0.251871656016446,-0.04121143094757951,-0.015240380353302996,0.05192757231109013,16.22227269761858,8.138291000772213,25.1871656016446,-4.121143094757951,-1.5240380353302996,5.192757231109013,Q2,1,0,0,0,0,0
2015-07-01,2015 Q3,2015,3,718281.2654497817,192990.26576942843,147404.70503841515,79.29732919416644,134.11640968277231,68.84645231621667,13.484616505932115,12.170395030187231,11.900937178434278,4.373204448302711,4.898708151800205,4.231878696123269,-0.09673500927896583,0.10346366922555106,-0.014727737154339948,-0.06462762302926706,-0.010645321050591683,-0.13691764938867212,-9.673500927896583,10.346366922555106,-1.4727737154339948,-6.462762302926706,-1.0645321050591683,-13.691764938867212,Q3,0,1,0,0,0,0
2015-10-01,2015 Q4,2015,4,703681.544169008,177694.9568914407,127344.36995735197,78.91481958960355,133.45376607139363,62.027853804340005,13.464081180765476,12.087823633838173,11.754650270222275,4.368369037712596,4.893755096294548,4.127583539069029,-0.02053532516663914,-0.08257139634905819,-0.1462869082120033,-0.004835410590114719,-0.004953055505657389,-0.1042951570542403,-2.053532516663914,-8.257139634905819,-14.62869082120033,-0.48354105901147193,-0.4953055505657389,-10.42951570542403,Q4,0,0,1,0,0,0
2016-01-01,2016 Q1,2016,1,677652.0891157027,179480.42369351548,133430.07456094024,100.4461532068811,132.31290746990615,54.377673656026666,13.426389292322465,12.097821420759718,11.80133283353823,4.609621794926664,4.885169628492845,3.9959536588855573,-0.03769188844301041,0.009997786921545071,0.046682563315956216,0.2412527572140677,-0.008585467801703217,-0.13162988018347166,-3.7691888443010413,0.9997786921545071,4.668256331595622,24.12527572140677,-0.8585467801703217,-13.162988018347166,Q1,0,0,0,0,0,0
2016-04-01,2016 Q2,2016,2,760703.2801516564,187899.66185803572,148260.210877463,92.58417675697508,132.69987272005127,64.41065527324668,13.541998652993522,12.143663385815241,11.9067241905587,4.528118249696455,4.888089982182097,4.165279073977732,0.11560936067105665,0.04584196505552285,0.1053913570204692,-0.08150354523020908,0.002920353689252586,0.16932541509217502,11.560936067105665,4.584196505552285,10.53913570204692,-8.150354523020908,0.2920353689252586,16.9325415092175,Q2,1,0,0,0,0,0
2016-07-01,2016 Q3,2016,3,694382.4757762305,193030.1033736731,146914.03159839427,92.81070122474145,132.45345391235426,65.58718781934334,13.450778205512467,12.17060143175342,11.897602875628964,4.530561948065683,4.886231292481544,4.1833803692430624,-0.09122044748105473,0.026938045938178945,-0.009121314929736002,0.002443698369228642,-0.001858689700553029,0.01810129526533011,-9.122044748105473,2.6938045938178945,-0.9121314929736002,0.24436983692286418,-0.1858689700553029,1.8101295265330108,Q3,0,1,0,0,0,0
