"paso","script","ruta","estado","inicio","fin","duracion_segundos","numero_advertencias","advertencias","numero_objetos_nuevos","objetos_nuevos","error"
1,"script01_carga_Datos.R","C:/Users/andre/Desktop/TP3_Series_Tiempo/scripts/script01_carga_Datos.R","OK","2026-06-23 17:54:00","2026-06-23 17:54:01",0.4,0,NA,7,"pib_brasil | pib_brasil_raw | pib_externo | pib_usa | pib_usa_raw | ruta_pib_brasil | ruta_pib_usa",NA
2,"script02_ITCRM_diario.R","C:/Users/andre/Desktop/TP3_Series_Tiempo/scripts/script02_ITCRM_diario.R","OK","2026-06-23 17:54:01","2026-06-23 17:54:02",1.1,3,"Expecting date in A10730 / R10730C1: got 'Nota: Datos provisorios sujetos a revisión.' || Expecting date in A10731 / R10731C1: got 'Fuente: INDEC, Direcciones de Estadísticas de la Ciudad Autónoma de Buenos Aires y de la Provincia de San Luis, Datastream y REM BCRA' || Expecting date in A10732 / R10732C1: got '*Promedio simple de valores de Brasil, Chile y Uruguay'",25,"columnas_itcrm_faltantes | columnas_itcrm_requeridas | columnas_ponderadores_faltantes | columnas_ponderadores_requeridas | duplicados_itcrm | duplicados_ponderadores | grafico_itcrm | hojas_disponibles | hojas_faltantes | hojas_requeridas | itcrm_diario | itcrm_diario_2004_2025 | itcrm_exportar | itcrm_raw | itcrm_trimestral | paquetes | paquetes_faltantes | ponderadores_mensuales | ponderadores_promedio_2004_2022 | ponderadores_promedio_2004_2025 | ponderadores_raw | ruta_itcrm | suma_normalizada_2004_2025 | tabla_ponderadores | valores_no_positivos",NA
3,"scrip03_ipm_ipx_pib.R","C:/Users/andre/Desktop/TP3_Series_Tiempo/scripts/scrip03_ipm_ipx_pib.R","OK","2026-06-23 17:54:02","2026-06-23 17:54:06",4.31,0,NA,18,"anios | anios_raw | columnas_trimestrales | datos_arg_raw | datos_argentina | datos_argentina_excel | datos_argentina_long | duplicados_argentina | etiquetas_filas | etiquetas_trimestre | exportaciones_argentina | extraer_serie_argentina | grafico_datos_argentina | importaciones_argentina | pib_argentina | resumen_faltantes_argentina | ruta_comercio_arg | trimestres",NA
4,"script04_commodities.R","C:/Users/andre/Desktop/TP3_Series_Tiempo/scripts/script04_commodities.R","OK","2026-06-23 17:54:06","2026-06-23 17:54:07",1.27,0,NA,7,"commodities_excel | commodities_mensual | commodities_mensual_2004_2025 | commodities_raw | commodities_trimestral | grafico_commodities | ruta_commodities",NA
5,"script05_construcción_pib.R","C:/Users/andre/Desktop/TP3_Series_Tiempo/scripts/script05_construcción_pib.R","OK","2026-06-23 17:54:07","2026-06-23 17:54:09",1.25,0,NA,20,"grafico_pib_socios | periodo_base | pib_brasil_base | pib_socios | pib_socios_excel | pib_socios_long | pib_usa_base | ponderadores_muestra | ponderadores_pib_socios | resumen_pib_externo | ruta_pib_externo | ruta_ponderadores | tabla_ponderadores_pib_socios | valor_base_socios | variables_pib_faltantes | variables_pib_requeridas | variables_ponderadores_faltantes | variables_ponderadores_requeridas | w_brasil | w_usa",NA
6,"script06_panel.R","C:/Users/andre/Desktop/TP3_Series_Tiempo/scripts/script06_panel.R","OK","2026-06-23 17:54:09","2026-06-23 17:54:09",0.58,0,NA,44,"anio_inicio | archivos_faltantes | argentina_panel | calendario_esperado | commodities_panel | faltan_en_commodities | faltan_en_itcrm | faltan_en_socios | faltantes_argentina | faltantes_commodities | faltantes_itcrm | faltantes_socios | itcrm_panel | panel_diferencias | panel_diferencias_excel | panel_maestro | panel_maestro_excel | periodos_argentina | periodos_commodities | periodos_faltantes_panel | periodos_itcrm | periodos_socios | resumen_cobertura | resumen_panel | ruta_argentina | ruta_pib_socios | rutas_requeridas | sistema_exportaciones_ampliado_diferencias | sistema_exportaciones_ampliado_niveles | sistema_exportaciones_clasico_diferencias | sistema_exportaciones_clasico_niveles | sistema_importaciones_diferencias | sistema_importaciones_niveles | socios_panel | tabla_faltantes | trimestre_inicio | ts_diferencias | ts_niveles | variables_argentina | variables_commodities | variables_itcrm | variables_logs | variables_niveles | variables_socios",NA
7,"script07_estacionalidad.R","C:/Users/andre/Desktop/TP3_Series_Tiempo/scripts/script07_estacionalidad.R","ERROR","2026-06-23 17:54:09","2026-06-23 17:54:09",0.01,0,NA,0,NA,"attempt to use zero-length variable name"
