"system","model_key","impulse","response","horizon","irf","lower","upper","status","message"
"exports","exports_var_diff_class_irf","d_ln_itcrm","d_ln_exports_real",1,-0.000705011257920177,NA,NA,"ok","IRF calculada con vars::irf como en clase."
"exports","exports_var_diff_class_irf","d_ln_itcrm","d_ln_exports_real",2,-0.000935590472871822,NA,NA,"ok","IRF calculada con vars::irf como en clase."
"exports","exports_var_diff_class_irf","d_ln_itcrm","d_ln_exports_real",3,0.0232952578983085,NA,NA,"ok","IRF calculada con vars::irf como en clase."
"exports","exports_var_diff_class_irf","d_ln_itcrm","d_ln_exports_real",4,0.00894391113736267,NA,NA,"ok","IRF calculada con vars::irf como en clase."
"exports","exports_var_diff_class_irf","d_ln_itcrm","d_ln_exports_real",5,0.00367826392481689,NA,NA,"ok","IRF calculada con vars::irf como en clase."
"exports","exports_var_diff_class_irf","d_ln_itcrm","d_ln_exports_real",6,0.0000193914665120192,NA,NA,"ok","IRF calculada con vars::irf como en clase."
"exports","exports_var_diff_class_irf","d_ln_itcrm","d_ln_exports_real",7,0.0177630169740791,NA,NA,"ok","IRF calculada con vars::irf como en clase."
"exports","exports_var_diff_class_irf","d_ln_itcrm","d_ln_exports_real",8,0.00907540804351689,NA,NA,"ok","IRF calculada con vars::irf como en clase."
"exports","exports_var_diff_class_irf","d_ln_itcrm","d_ln_exports_real",9,0.00491094427767387,NA,NA,"ok","IRF calculada con vars::irf como en clase."
"exports","exports_var_diff_class_irf","d_ln_itcrm","d_ln_exports_real",10,0.00232411315753746,NA,NA,"ok","IRF calculada con vars::irf como en clase."
"exports","exports_var_diff_class_irf","d_ln_itcrm","d_ln_exports_real",11,0.0147633513964722,NA,NA,"ok","IRF calculada con vars::irf como en clase."
"exports","exports_var_diff_class_irf","d_ln_itcrm","d_ln_exports_real",12,0.00851544612495506,NA,NA,"ok","IRF calculada con vars::irf como en clase."
"exports","exports_var_diff_class_irf","d_ln_itcrm","d_ln_pib_socios",0,0,NA,NA,"ok","IRF calculada con vars::irf como en clase."
"exports","exports_var_diff_class_irf","d_ln_itcrm","d_ln_pib_socios",1,0.00277627646543188,NA,NA,"ok","IRF calculada con vars::irf como en clase."
"exports","exports_var_diff_class_irf","d_ln_itcrm","d_ln_pib_socios",2,0.00169790469447302,NA,NA,"ok","IRF calculada con vars::irf como en clase."
"exports","exports_var_diff_class_irf","d_ln_itcrm","d_ln_pib_socios",3,0.00071393127846686,NA,NA,"ok","IRF calculada con vars::irf como en clase."
"exports","exports_var_diff_class_irf","d_ln_itcrm","d_ln_pib_socios",4,0.00185900539683529,NA,NA,"ok","IRF calculada con vars::irf como en clase."
"exports","exports_var_diff_class_irf","d_ln_itcrm","d_ln_pib_socios",5,0.00167753364387588,NA,NA,"ok","IRF calculada con vars::irf como en clase."
"exports","exports_var_diff_class_irf","d_ln_itcrm","d_ln_pib_socios",6,0.00172375458493106,NA,NA,"ok","IRF calculada con vars::irf como en clase."
"exports","exports_var_diff_class_irf","d_ln_itcrm","d_ln_pib_socios",7,0.00156987345848235,NA,NA,"ok","IRF calculada con vars::irf como en clase."
"exports","exports_var_diff_class_irf","d_ln_itcrm","d_ln_pib_socios",8,0.0017572853901514,NA,NA,"ok","IRF calculada con vars::irf como en clase."
"exports","exports_var_diff_class_irf","d_ln_itcrm","d_ln_pib_socios",9,0.00151252984512091,NA,NA,"ok","IRF calculada con vars::irf como en clase."
"exports","exports_var_diff_class_irf","d_ln_itcrm","d_ln_pib_socios",10,0.00154543574637704,NA,NA,"ok","IRF calculada con vars::irf como en clase."
"exports","exports_var_diff_class_irf","d_ln_itcrm","d_ln_pib_socios",11,0.0015270857387923,NA,NA,"ok","IRF calculada con vars::irf como en clase."
"exports","exports_var_diff_class_irf","d_ln_itcrm","d_ln_pib_socios",12,0.00170259604487301,NA,NA,"ok","IRF calculada con vars::irf como en clase."
"exports","exports_var_diff_class_irf","d_ln_itcrm","d_ln_itcrm",0,0.0545774660208427,NA,NA,"ok","IRF calculada con vars::irf como en clase."
"exports","exports_var_diff_class_irf","d_ln_itcrm","d_ln_itcrm",1,0.0652437714156639,NA,NA,"ok","IRF calculada con vars::irf como en clase."
"exports","exports_var_diff_class_irf","d_ln_itcrm","d_ln_itcrm",2,0.0705014793557639,NA,NA,"ok","IRF calculada con vars::irf como en clase."
"exports","exports_var_diff_class_irf","d_ln_itcrm","d_ln_itcrm",3,0.0615351286679737,NA,NA,"ok","IRF calculada con vars::irf como en clase."
"exports","exports_var_diff_class_irf","d_ln_itcrm","d_ln_itcrm",4,0.0559849618086986,NA,NA,"ok","IRF calculada con vars::irf como en clase."
"exports","exports_var_diff_class_irf","d_ln_itcrm","d_ln_itcrm",5,0.0547690443555257,NA,NA,"ok","IRF calculada con vars::irf como en clase."
"exports","exports_var_diff_class_irf","d_ln_itcrm","d_ln_itcrm",6,0.0576067898422984,NA,NA,"ok","IRF calculada con vars::irf como en clase."
"exports","exports_var_diff_class_irf","d_ln_itcrm","d_ln_itcrm",7,0.0554433807306895,NA,NA,"ok","IRF calculada con vars::irf como en clase."
"exports","exports_var_diff_class_irf","d_ln_itcrm","d_ln_itcrm",8,0.0553647377269194,NA,NA,"ok","IRF calculada con vars::irf como en clase."
"exports","exports_var_diff_class_irf","d_ln_itcrm","d_ln_itcrm",9,0.0554884234200192,NA,NA,"ok","IRF calculada con vars::irf como en clase."
"exports","exports_var_diff_class_irf","d_ln_itcrm","d_ln_itcrm",10,0.058127618734721,NA,NA,"ok","IRF calculada con vars::irf como en clase."
"exports","exports_var_diff_class_irf","d_ln_itcrm","d_ln_itcrm",11,0.0564074424334373,NA,NA,"ok","IRF calculada con vars::irf como en clase."
"exports","exports_var_diff_class_irf","d_ln_itcrm","d_ln_itcrm",12,0.0558975761378088,NA,NA,"ok","IRF calculada con vars::irf como en clase."
